수목명,흉고지름,Condition,Value,CO2 Avoided (pounds),CO2 Avoided ($),CO2 Sequestered (pounds),CO2 Sequestered ($),Electricity Saved (kWh),Electricity Saved ($),Fuel Saved (MMBtu),Fuel Saved ($),Tree Biomass (short ton),Rainfall Interception (gallons),Avoided Runoff (gallons),Avoided Runoff ($),O3 Removed (pounds),NO2 Avoided (pounds),NO2 Removed (pounds),SO2 Avoided (pounds),SO2 Removed (pounds),VOC Avoided (pounds),PM2.5 Avoided (pounds),PM2.5 Removed (pounds)
버드나무,21.0,Excellent,QUPH,"22,134.2",$514.77,"27,908.8",$649.07,"4,591.4",$563.79,61.7,"$1,001.71",7.7,"73,456.1","25,242.8",$225.57,33.8,8.2,6.2,165.4,3.5,0.7,1.1,1.3
버드나무,41.0,Excellent,QUPH,"22,134.2",$514.77,"20,991.0",$488.19,"4,591.4",$563.79,61.7,"$1,001.71",11.5,"78,082.2","26,832.5",$239.78,34.5,8.2,6.3,165.4,3.6,0.7,1.1,1.2
버드나무,33.0,Excellent,QUPH,"22,134.2",$514.77,"25,980.1",$604.22,"4,591.4",$563.79,61.7,"$1,001.71",9.9,"77,997.7","26,803.5",$239.52,33.6,8.2,6.1,165.4,3.5,0.7,1.1,1.2
버드나무,43.0,Excellent,QUPH,"22,134.2",$514.77,"19,296.2",$448.77,"4,591.4",$563.79,61.7,"$1,001.71",11.9,"78,082.2","26,832.5",$239.78,34.9,8.2,6.3,165.4,3.6,0.7,1.1,1.2
버드나무,47.0,Excellent,QUPH,"22,134.2",$514.77,"15,339.2",$356.74,"4,591.4",$563.79,61.7,"$1,001.71",12.8,"78,082.2","26,832.5",$239.78,35.6,8.2,6.5,165.4,3.7,0.7,1.1,1.3
버드나무,42.0,Excellent,QUPH,"22,134.2",$514.77,"20,166.8",$469.02,"4,591.4",$563.79,61.7,"$1,001.71",11.7,"78,082.2","26,832.5",$239.78,34.7,8.2,6.3,165.4,3.6,0.7,1.1,1.2
버드나무,58.0,Excellent,QUPH,"22,134.2",$514.77,"7,621.5",$177.25,"4,591.4",$563.79,61.7,"$1,001.71",16.7,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,55.0,Excellent,QUPH,"22,134.2",$514.77,"7,281.8",$169.35,"4,591.4",$563.79,61.7,"$1,001.71",15.2,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,53.0,Excellent,QUPH,"22,134.2",$514.77,"8,064.2",$187.55,"4,591.4",$563.79,61.7,"$1,001.71",14.3,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,37.0,Excellent,QUPH,"22,134.2",$514.77,"23,834.3",$554.31,"4,591.4",$563.79,61.7,"$1,001.71",10.6,"78,082.2","26,832.5",$239.78,33.9,8.2,6.1,165.4,3.5,0.7,1.1,1.2
버드나무,70.0,Excellent,QUPH,"22,134.2",$514.77,"8,961.6",$208.42,"4,591.4",$563.79,61.7,"$1,001.71",23.3,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,48.0,Excellent,QUPH,"22,134.2",$514.77,"14,228.8",$330.92,"4,591.4",$563.79,61.7,"$1,001.71",13.0,"78,082.2","26,832.5",$239.78,35.8,8.2,6.5,165.4,3.7,0.7,1.1,1.3
버드나무,62.0,Excellent,QUPH,"22,134.2",$514.77,"8,071.3",$187.71,"4,591.4",$563.79,61.7,"$1,001.71",18.8,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,40.0,Fair,QUPH,"21,682.7",$504.27,"18,783.2",$436.84,"4,420.1",$542.76,61.7,"$1,001.71",10.6,"64,027.4","22,002.7",$196.62,35.4,8.0,6.7,162.0,3.6,0.7,1.0,1.6
버드나무,13.0,Fair,QUPH,"21,682.7",$504.27,"19,282.4",$448.45,"4,420.1",$542.76,61.7,"$1,001.71",4.8,"49,793.7","17,111.3",$152.91,28.8,8.0,5.4,162.0,2.9,0.7,1.0,1.3
버드나무,38.0,Fair,QUPH,"21,682.7",$504.27,"19,960.4",$464.22,"4,420.1",$542.76,61.7,"$1,001.71",10.1,"64,027.4","22,002.7",$196.62,35.1,8.0,6.6,162.0,3.6,0.7,1.0,1.5
버드나무,22.0,Fair,QUPH,"21,682.7",$504.27,"23,370.9",$543.54,"4,420.1",$542.76,61.7,"$1,001.71",6.8,"60,240.3","20,701.2",$184.99,32.8,8.0,6.1,162.0,3.4,0.7,1.0,1.4
버드나무,32.0,Fair,QUPH,"21,682.7",$504.27,"22,540.0",$524.21,"4,420.1",$542.76,61.7,"$1,001.71",8.8,"63,867.2","21,947.6",$196.12,34.2,8.0,6.4,162.0,3.5,0.7,1.0,1.4
버드나무,21.0,Fair,QUPH,"21,682.7",$504.27,"23,130.1",$537.93,"4,420.1",$542.76,61.7,"$1,001.71",6.6,"59,468.8","20,436.1",$182.62,32.5,8.0,6.1,162.0,3.3,0.7,1.0,1.4
버드나무,16.0,Fair,QUPH,"21,682.7",$504.27,"21,098.8",$490.69,"4,420.1",$542.76,61.7,"$1,001.71",5.5,"54,175.6","18,617.2",$166.36,30.6,8.0,5.8,162.0,3.1,0.7,1.0,1.4
버드나무,42.0,Fair,QUPH,"21,682.7",$504.27,"17,440.3",$405.61,"4,420.1",$542.76,61.7,"$1,001.71",11.0,"64,027.4","22,002.7",$196.62,35.9,8.0,6.7,162.0,3.7,0.7,1.0,1.6
버드나무,19.0,Fair,QUPH,"21,682.7",$504.27,"22,479.5",$522.80,"4,420.1",$542.76,61.7,"$1,001.71",6.2,"57,646.4","19,809.9",$177.02,31.9,8.0,6.0,162.0,3.3,0.7,1.0,1.4
버드나무,25.0,Fair,QUPH,"21,682.7",$504.27,"23,727.2",$551.82,"4,420.1",$542.76,61.7,"$1,001.71",7.4,"62,035.5","21,318.2",$190.50,33.3,8.0,6.2,162.0,3.4,0.7,1.0,1.4
버드나무,30.0,Fair,QUPH,"21,682.7",$504.27,"23,097.5",$537.18,"4,420.1",$542.76,61.7,"$1,001.71",8.4,"63,596.3","21,854.5",$195.29,33.9,8.0,6.3,162.0,3.5,0.7,1.0,1.4
버드나무,41.0,Fair,QUPH,"21,682.7",$504.27,"18,132.7",$421.71,"4,420.1",$542.76,61.7,"$1,001.71",10.8,"64,027.4","22,002.7",$196.62,35.7,8.0,6.7,162.0,3.6,0.7,1.0,1.6
버드나무,29.0,Fair,QUPH,"21,682.7",$504.27,"23,322.3",$542.40,"4,420.1",$542.76,61.7,"$1,001.71",8.2,"63,396.0","21,785.7",$194.68,33.8,8.0,6.3,162.0,3.5,0.7,1.0,1.4
버드나무,33.0,Fair,QUPH,"21,682.7",$504.27,"22,206.0",$516.44,"4,420.1",$542.76,61.7,"$1,001.71",9.0,"63,946.2","21,974.8",$196.37,34.3,8.0,6.4,162.0,3.5,0.7,1.0,1.5
버드나무,15.0,Fair,QUPH,"21,682.7",$504.27,"20,539.6",$477.69,"4,420.1",$542.76,61.7,"$1,001.71",5.3,"52,816.7","18,150.2",$162.19,30.1,8.0,5.7,162.0,3.1,0.7,1.0,1.4
버드나무,28.0,Fair,QUPH,"21,682.7",$504.27,"23,511.9",$546.81,"4,420.1",$542.76,61.7,"$1,001.71",8.0,"63,148.3","21,700.6",$193.92,33.7,8.0,6.3,162.0,3.5,0.7,1.0,1.4
버드나무,35.0,Fair,QUPH,"21,682.7",$504.27,"21,424.6",$498.27,"4,420.1",$542.76,61.7,"$1,001.71",9.4,"64,018.9","21,999.7",$196.59,34.6,8.0,6.5,162.0,3.5,0.7,1.0,1.5
버드나무,20.0,Fair,QUPH,"21,682.7",$504.27,"22,832.8",$531.02,"4,420.1",$542.76,61.7,"$1,001.71",6.4,"58,605.3","20,139.4",$179.97,32.3,8.0,6.1,162.0,3.3,0.7,1.0,1.4
버드나무,37.0,Fair,QUPH,"21,682.7",$504.27,"20,488.1",$476.49,"4,420.1",$542.76,61.7,"$1,001.71",9.9,"64,027.4","22,002.7",$196.62,34.9,8.0,6.5,162.0,3.6,0.7,1.0,1.5
버드나무,31.0,Fair,QUPH,"21,682.7",$504.27,"22,836.9",$531.12,"4,420.1",$542.76,61.7,"$1,001.71",8.6,"63,752.1","21,908.1",$195.77,34.0,8.0,6.4,162.0,3.5,0.7,1.0,1.4
버드나무,34.0,Fair,QUPH,"21,682.7",$504.27,"21,834.4",$507.80,"4,420.1",$542.76,61.7,"$1,001.71",9.2,"63,994.6","21,991.4",$196.52,34.4,8.0,6.4,162.0,3.5,0.7,1.0,1.5
버드나무,27.0,Fair,QUPH,"21,682.7",$504.27,"23,650.2",$550.03,"4,420.1",$542.76,61.7,"$1,001.71",7.8,"62,845.0","21,596.3",$192.98,33.6,8.0,6.3,162.0,3.4,0.7,1.0,1.4
버드나무,23.0,Fair,QUPH,"21,682.7",$504.27,"23,550.1",$547.70,"4,420.1",$542.76,61.7,"$1,001.71",7.0,"60,922.1","20,935.6",$187.08,33.0,8.0,6.2,162.0,3.4,0.7,1.0,1.4
버드나무,26.0,Fair,QUPH,"21,682.7",$504.27,"23,721.0",$551.68,"4,420.1",$542.76,61.7,"$1,001.71",7.6,"62,475.7","21,469.4",$191.85,33.5,8.0,6.3,162.0,3.4,0.7,1.0,1.4
버드나무,24.0,Fair,QUPH,"21,682.7",$504.27,"23,670.8",$550.51,"4,420.1",$542.76,61.7,"$1,001.71",7.2,"61,519.5","21,140.8",$188.91,33.2,8.0,6.2,162.0,3.4,0.7,1.0,1.4
버드나무,50.0,Fair,QUPH,"21,682.7",$504.27,"10,258.9",$238.59,"4,420.1",$542.76,61.7,"$1,001.71",13.1,"64,027.4","22,002.7",$196.62,37.5,8.0,7.1,162.0,3.8,0.7,1.0,1.7
버드나무,39.0,Fair,QUPH,"21,682.7",$504.27,"19,392.3",$451.00,"4,420.1",$542.76,61.7,"$1,001.71",10.3,"64,027.4","22,002.7",$196.62,35.2,8.0,6.6,162.0,3.6,0.7,1.0,1.5
버드나무,18.0,Fair,QUPH,"21,682.7",$504.27,"22,070.6",$513.30,"4,420.1",$542.76,61.7,"$1,001.71",6.0,"56,589.5","19,446.7",$173.78,31.6,8.0,5.9,162.0,3.2,0.7,1.0,1.4
버드나무,52.0,Fair,QUPH,"21,682.7",$504.27,"7,794.9",$181.28,"4,420.1",$542.76,61.7,"$1,001.71",13.6,"64,027.4","22,002.7",$196.62,37.9,8.0,7.2,162.0,3.9,0.7,1.0,1.8
버드나무,36.0,Fair,QUPH,"21,682.7",$504.27,"20,976.0",$487.84,"4,420.1",$542.76,61.7,"$1,001.71",9.6,"64,026.8","22,002.5",$196.61,34.7,8.0,6.5,162.0,3.6,0.7,1.0,1.5
버드나무,47.0,Fair,QUPH,"21,682.7",$504.27,"13,332.6",$310.08,"4,420.1",$542.76,61.7,"$1,001.71",12.3,"64,027.4","22,002.7",$196.62,36.9,8.0,7.0,162.0,3.8,0.7,1.0,1.7
버드나무,44.0,Fair,QUPH,"21,682.7",$504.27,"15,927.8",$370.43,"4,420.1",$542.76,61.7,"$1,001.71",11.5,"64,027.4","22,002.7",$196.62,36.3,8.0,6.8,162.0,3.7,0.7,1.0,1.6
버드나무,42.0,Poor,QUPH,"21,181.0",$492.61,"13,974.5",$325.00,"4,229.8",$519.39,61.7,"$1,001.71",10.2,"48,411.0","16,636.2",$148.66,31.7,7.8,6.1,158.3,3.2,0.6,1.0,1.6
버드나무,52.0,Poor,QUPH,"21,181.0",$492.61,"6,354.6",$147.79,"4,229.8",$519.39,61.7,"$1,001.71",13.3,"48,411.0","16,636.2",$148.66,33.7,7.8,6.6,158.3,3.4,0.6,1.0,1.8
버드나무,46.0,Poor,QUPH,"21,181.0",$492.61,"11,475.9",$266.89,"4,229.8",$519.39,61.7,"$1,001.71",11.4,"48,411.0","16,636.2",$148.66,32.5,7.8,6.3,158.3,3.3,0.6,1.0,1.7
버드나무,38.0,Poor,QUPH,"21,181.0",$492.61,"15,889.2",$369.53,"4,229.8",$519.39,61.7,"$1,001.71",9.1,"48,411.0","16,636.2",$148.66,30.9,7.8,5.9,158.3,3.1,0.6,1.0,1.5
버드나무,40.0,Poor,QUPH,"21,181.0",$492.61,"15,003.1",$348.93,"4,229.8",$519.39,61.7,"$1,001.71",9.7,"48,411.0","16,636.2",$148.66,31.3,7.8,6.0,158.3,3.2,0.6,1.0,1.6
버드나무,56.0,Poor,QUPH,"21,181.0",$492.61,"4,537.7",$105.53,"4,229.8",$519.39,61.7,"$1,001.71",15.0,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,44.0,Poor,QUPH,"21,181.0",$492.61,"12,799.8",$297.68,"4,229.8",$519.39,61.7,"$1,001.71",10.8,"48,411.0","16,636.2",$148.66,32.1,7.8,6.2,158.3,3.2,0.6,1.0,1.7
버드나무,48.0,Poor,QUPH,"21,181.0",$492.61,"9,999.7",$232.56,"4,229.8",$519.39,61.7,"$1,001.71",12.0,"48,411.0","16,636.2",$148.66,32.9,7.8,6.4,158.3,3.3,0.6,1.0,1.7
버드나무,36.0,Poor,QUPH,"21,181.0",$492.61,"16,636.0",$386.90,"4,229.8",$519.39,61.7,"$1,001.71",8.6,"48,410.5","16,636.0",$148.66,30.5,7.8,5.8,158.3,3.1,0.6,1.0,1.5
버드나무,28.0,Poor,QUPH,"21,181.0",$492.61,"18,308.6",$425.80,"4,229.8",$519.39,61.7,"$1,001.71",6.8,"47,552.6","16,341.2",$146.02,28.6,7.8,5.4,158.3,2.9,0.6,1.0,1.4
버드나무,24.0,Poor,QUPH,"21,181.0",$492.61,"18,141.9",$421.93,"4,229.8",$519.39,61.7,"$1,001.71",6.0,"45,953.1","15,791.5",$141.11,27.3,7.8,5.2,158.3,2.8,0.6,1.0,1.3
버드나무,20.0,Poor,QUPH,"21,181.0",$492.61,"17,028.8",$396.04,"4,229.8",$519.39,61.7,"$1,001.71",5.1,"43,085.3","14,806.0",$132.31,25.4,7.8,4.8,158.3,2.6,0.6,1.0,1.2
버드나무,34.0,Poor,QUPH,"21,181.0",$492.61,"17,247.5",$401.12,"4,229.8",$519.39,61.7,"$1,001.71",8.1,"48,380.1","16,625.5",$148.57,30.0,7.8,5.7,158.3,3.0,0.6,1.0,1.5
버드나무,23.0,Poor,QUPH,"21,181.0",$492.61,"17,948.0",$417.41,"4,229.8",$519.39,61.7,"$1,001.71",5.7,"45,365.9","15,589.8",$139.31,26.9,7.8,5.1,158.3,2.7,0.6,1.0,1.3
버드나무,61.0,Poor,QUPH,"21,181.0",$492.61,"4,887.8",$113.68,"4,229.8",$519.39,61.7,"$1,001.71",17.5,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,30.0,Poor,QUPH,"21,181.0",$492.61,"18,079.6",$420.48,"4,229.8",$519.39,61.7,"$1,001.71",7.2,"47,992.0","16,492.2",$147.37,29.1,7.8,5.5,158.3,3.0,0.6,1.0,1.4
버드나무,70.0,Poor,QUPH,"21,181.0",$492.61,"5,510.0",$128.15,"4,229.8",$519.39,61.7,"$1,001.71",22.5,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,26.0,Poor,QUPH,"21,181.0",$492.61,"18,350.5",$426.78,"4,229.8",$519.39,61.7,"$1,001.71",6.4,"46,892.8","16,114.5",$144.00,28.0,7.8,5.3,158.3,2.8,0.6,1.0,1.3
버드나무,32.0,Poor,QUPH,"21,181.0",$492.61,"17,727.3",$412.28,"4,229.8",$519.39,61.7,"$1,001.71",7.7,"48,256.7","16,583.1",$148.19,29.6,7.8,5.6,158.3,3.0,0.6,1.0,1.4
버드나무,53.0,Poor,QUPH,"21,181.0",$492.61,"5,312.4",$123.55,"4,229.8",$519.39,61.7,"$1,001.71",13.6,"48,411.0","16,636.2",$148.66,33.8,7.8,6.6,158.3,3.4,0.6,1.0,1.8
버드나무,50.0,Poor,QUPH,"21,181.0",$492.61,"8,368.2",$194.62,"4,229.8",$519.39,61.7,"$1,001.71",12.7,"48,411.0","16,636.2",$148.66,33.3,7.8,6.5,158.3,3.4,0.6,1.0,1.8
버드나무,54.0,Excellent,QUPH,"22,134.2",$514.77,"7,283.4",$169.39,"4,591.4",$563.79,61.7,"$1,001.71",14.7,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,65.0,Excellent,QUPH,"22,134.2",$514.77,"8,406.6",$195.51,"4,591.4",$563.79,61.7,"$1,001.71",20.4,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,66.0,Excellent,QUPH,"22,134.2",$514.77,"8,518.0",$198.10,"4,591.4",$563.79,61.7,"$1,001.71",21.0,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,57.0,Excellent,QUPH,"22,134.2",$514.77,"7,508.5",$174.62,"4,591.4",$563.79,61.7,"$1,001.71",16.2,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,60.0,Excellent,QUPH,"22,134.2",$514.77,"7,846.8",$182.49,"4,591.4",$563.79,61.7,"$1,001.71",17.7,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,46.0,Excellent,QUPH,"22,134.2",$514.77,"16,400.7",$381.43,"4,591.4",$563.79,61.7,"$1,001.71",12.6,"78,082.2","26,832.5",$239.78,35.4,8.2,6.5,165.4,3.7,0.7,1.1,1.3
버드나무,52.0,Excellent,QUPH,"22,134.2",$514.77,"9,099.6",$211.63,"4,591.4",$563.79,61.7,"$1,001.71",13.9,"78,082.2","26,832.5",$239.78,36.4,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,29.0,Excellent,QUPH,"22,134.2",$514.77,"27,467.5",$638.81,"4,591.4",$563.79,61.7,"$1,001.71",9.2,"77,436.7","26,610.7",$237.79,33.6,8.2,6.1,165.4,3.5,0.7,1.1,1.2
버드나무,44.0,Excellent,QUPH,"22,134.2",$514.77,"18,378.7",$427.43,"4,591.4",$563.79,61.7,"$1,001.71",12.1,"78,082.2","26,832.5",$239.78,35.1,8.2,6.4,165.4,3.6,0.7,1.1,1.3
버드나무,49.0,Excellent,QUPH,"22,134.2",$514.77,"12,900.8",$300.03,"4,591.4",$563.79,61.7,"$1,001.71",13.2,"78,082.2","26,832.5",$239.78,36.0,8.2,6.6,165.4,3.7,0.7,1.1,1.3
버드나무,80.0,Excellent,QUPH,"22,134.2",$514.77,"10,058.7",$233.93,"4,591.4",$563.79,61.7,"$1,001.71",29.6,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,56.0,Excellent,QUPH,"22,134.2",$514.77,"7,395.2",$171.99,"4,591.4",$563.79,61.7,"$1,001.71",15.7,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,75.0,Excellent,QUPH,"22,134.2",$514.77,"9,512.2",$221.22,"4,591.4",$563.79,61.7,"$1,001.71",26.4,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,63.0,Excellent,QUPH,"22,134.2",$514.77,"8,183.3",$190.32,"4,591.4",$563.79,61.7,"$1,001.71",19.3,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,87.0,Excellent,QUPH,"22,134.2",$514.77,"10,817.4",$251.58,"4,591.4",$563.79,61.7,"$1,001.71",34.5,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,45.0,Fair,QUPH,"21,682.7",$504.27,"15,106.7",$351.34,"4,420.1",$542.76,61.7,"$1,001.71",11.8,"64,027.4","22,002.7",$196.62,36.5,8.0,6.9,162.0,3.7,0.7,1.0,1.6
버드나무,29.0,Poor,QUPH,"21,181.0",$492.61,"18,209.2",$423.49,"4,229.8",$519.39,61.7,"$1,001.71",7.0,"47,795.7","16,424.7",$146.77,28.9,7.8,5.5,158.3,2.9,0.6,1.0,1.4
버드나무,20.0,Excellent,QUPH,"22,134.2",$514.77,"27,685.9",$643.89,"4,591.4",$563.79,61.7,"$1,001.71",7.5,"72,582.9","24,942.7",$222.89,33.8,8.2,6.2,165.4,3.5,0.7,1.1,1.3
버드나무,80.0,Poor,QUPH,"21,181.0",$492.61,"6,190.9",$143.98,"4,229.8",$519.39,61.7,"$1,001.71",28.8,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,88.0,Excellent,QUPH,"22,134.2",$514.77,"10,925.2",$254.09,"4,591.4",$563.79,61.7,"$1,001.71",35.2,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,90.0,Excellent,QUPH,"22,134.2",$514.77,"11,140.4",$259.09,"4,591.4",$563.79,61.7,"$1,001.71",36.7,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,68.0,Excellent,QUPH,"22,134.2",$514.77,"8,740.2",$203.27,"4,591.4",$563.79,61.7,"$1,001.71",22.1,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,100.0,Excellent,QUPH,"22,134.2",$514.77,"12,208.7",$283.94,"4,591.4",$563.79,61.7,"$1,001.71",44.4,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,31.0,Poor,QUPH,"21,181.0",$492.61,"17,919.1",$416.74,"4,229.8",$519.39,61.7,"$1,001.71",7.5,"48,144.4","16,544.6",$147.84,29.3,7.8,5.6,158.3,3.0,0.6,1.0,1.4
버드나무,21.0,Poor,QUPH,"21,181.0",$492.61,"17,389.4",$404.42,"4,229.8",$519.39,61.7,"$1,001.71",5.3,"43,935.6","15,098.2",$134.92,26.0,7.8,4.9,158.3,2.6,0.6,1.0,1.2
버드나무,33.0,Poor,QUPH,"21,181.0",$492.61,"17,503.6",$407.08,"4,229.8",$519.39,61.7,"$1,001.71",7.9,"48,333.4","16,609.5",$148.42,29.8,7.8,5.7,158.3,3.0,0.6,1.0,1.4
버드나무,75.0,Poor,QUPH,"21,181.0",$492.61,"5,851.7",$136.09,"4,229.8",$519.39,61.7,"$1,001.71",25.5,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,60.0,Poor,QUPH,"21,181.0",$492.61,"4,818.1",$112.05,"4,229.8",$519.39,61.7,"$1,001.71",17.0,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,45.0,Poor,QUPH,"21,181.0",$492.61,"12,156.7",$282.73,"4,229.8",$519.39,61.7,"$1,001.71",11.1,"48,411.0","16,636.2",$148.66,32.3,7.8,6.2,158.3,3.3,0.6,1.0,1.7
버드나무,27.0,Poor,QUPH,"21,181.0",$492.61,"18,361.7",$427.04,"4,229.8",$519.39,61.7,"$1,001.71",6.6,"47,255.1","16,238.9",$145.11,28.3,7.8,5.4,158.3,2.9,0.6,1.0,1.3
버드나무,41.0,Poor,QUPH,"21,181.0",$492.61,"14,506.9",$337.38,"4,229.8",$519.39,61.7,"$1,001.71",10.0,"48,411.0","16,636.2",$148.66,31.5,7.8,6.1,158.3,3.2,0.6,1.0,1.6
버드나무,58.0,Poor,QUPH,"21,181.0",$492.61,"4,678.2",$108.80,"4,229.8",$519.39,61.7,"$1,001.71",16.0,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,35.0,Poor,QUPH,"21,181.0",$492.61,"16,958.5",$394.40,"4,229.8",$519.39,61.7,"$1,001.71",8.4,"48,403.2","16,633.5",$148.64,30.2,7.8,5.8,158.3,3.1,0.6,1.0,1.5
버드나무,39.0,Poor,QUPH,"21,181.0",$492.61,"15,463.8",$359.64,"4,229.8",$519.39,61.7,"$1,001.71",9.4,"48,411.0","16,636.2",$148.66,31.1,7.8,6.0,158.3,3.1,0.6,1.0,1.6
버드나무,37.0,Poor,QUPH,"21,181.0",$492.61,"16,279.8",$378.62,"4,229.8",$519.39,61.7,"$1,001.71",8.9,"48,411.0","16,636.2",$148.66,30.7,7.8,5.9,158.3,3.1,0.6,1.0,1.5
버드나무,22.0,Poor,QUPH,"21,181.0",$492.61,"17,696.7",$411.57,"4,229.8",$519.39,61.7,"$1,001.71",5.5,"44,694.8","15,359.1",$137.25,26.4,7.8,5.0,158.3,2.7,0.6,1.0,1.2
버드나무,25.0,Poor,QUPH,"21,181.0",$492.61,"18,276.7",$425.06,"4,229.8",$519.39,61.7,"$1,001.71",6.2,"46,460.5","15,965.9",$142.67,27.7,7.8,5.3,158.3,2.8,0.6,1.0,1.3
버드나무,62.0,Poor,QUPH,"21,181.0",$492.61,"4,957.4",$115.29,"4,229.8",$519.39,61.7,"$1,001.71",18.0,"48,411.0","16,636.2",$148.66,33.9,7.8,6.6,158.3,3.4,0.6,1.0,1.9
버드나무,43.0,Poor,QUPH,"21,181.0",$492.61,"13,405.6",$311.77,"4,229.8",$519.39,61.7,"$1,001.71",10.5,"48,411.0","16,636.2",$148.66,31.9,7.8,6.2,158.3,3.2,0.6,1.0,1.6
버드나무,48.0,Fair,QUPH,"21,682.7",$504.27,"12,378.7",$287.89,"4,420.1",$542.76,61.7,"$1,001.71",12.6,"64,027.4","22,002.7",$196.62,37.1,8.0,7.0,162.0,3.8,0.7,1.0,1.7
버드나무,70.0,Fair,QUPH,"21,682.7",$504.27,"7,319.6",$170.23,"4,420.1",$542.76,61.7,"$1,001.71",22.9,"64,027.4","22,002.7",$196.62,38.0,8.0,7.2,162.0,3.9,0.7,1.0,1.8
버드나무,54.0,Fair,QUPH,"21,682.7",$504.27,"5,962.4",$138.67,"4,420.1",$542.76,61.7,"$1,001.71",14.4,"64,027.4","22,002.7",$196.62,38.0,8.0,7.2,162.0,3.9,0.7,1.0,1.8
버드나무,86.0,Excellent,QUPH,"22,134.2",$514.77,"10,709.4",$249.07,"4,591.4",$563.79,61.7,"$1,001.71",33.8,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,76.0,Excellent,QUPH,"22,134.2",$514.77,"9,621.8",$223.77,"4,591.4",$563.79,61.7,"$1,001.71",27.0,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,61.0,Excellent,QUPH,"22,134.2",$514.77,"7,959.2",$185.11,"4,591.4",$563.79,61.7,"$1,001.71",18.2,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,73.0,Excellent,QUPH,"22,134.2",$514.77,"9,292.5",$216.11,"4,591.4",$563.79,61.7,"$1,001.71",25.1,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,120.0,Excellent,QUPH,"22,134.2",$514.77,"14,310.5",$332.82,"4,591.4",$563.79,61.7,"$1,001.71",62.0,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
버드나무,110.0,Excellent,QUPH,"22,134.2",$514.77,"13,265.0",$308.50,"4,591.4",$563.79,61.7,"$1,001.71",52.9,"78,082.2","26,832.5",$239.78,36.5,8.2,6.7,165.4,3.8,0.7,1.1,1.4
